query,title,url,snippet,creation_date,modified_date,display_link,rank
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,P&G 2023 Annual Report,https://assets.ctfassets.net/oggad6svuzkv/2pIQQWQXPpxiKjjmhfpyWf/eb17b3f3c9c21f7abb05e68c7b1f3fcd/2023_annual_report.pdf,"Aug 4, 2023 ... Brand names referenced in this Annual Report are trademarks of The Procter & Gamble Company or one of its subsidiaries. All other brand ...",2023-08-14,2023-11-17,assets.ctfassets.net,10
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,2023 Citizenship Report | P&G Northern Europe,https://assets.ctfassets.net/zyvr84rwvj68/3GfBtsummhC7S8wwq5SBIP/f6f2f189f2d9f42722dcafda7cdebcb7/2023_Northern_Europe_Citizenship_Report_FINAL.pdf,"This year, we hosted a number of inspiring events, including a fireside chat with our Chief. Sustainability Officer, Virginie Helias, on International. Women's ...",2023-06-23,2023-06-24,assets.ctfassets.net,11
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://assets.ctfassets.net/oggad6svuzkv/2ukVqlacVVNetq2AwHL9tH/997c51f390eb74f04b679fc6e33c4e99/Conflict_Minerals_YE_2022__pg.com_version_.pdf,"May 26, 2023 ... The Procter & Gamble Company (the ""Company"") is filing this Specialized Disclosure Report (Form SD), including the Conflict Minerals Report ...",2023-05-23,2023-05-23,assets.ctfassets.net,12
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:assets.ctfassets.net,Procter & Gamble Hygiene& Health Care Limited 58th Annual ...,https://assets.ctfassets.net/oe48y40ukei6/4WnYWpNC5aHvYRmDj8ZCQZ/a224da3f5842c8a2f0f63a820503e709/Transcript_of_58th_AGM_of_Procter___Gamble_Hygiene___Healthcare_Limited_held_on_November_15__2022.pdf,"Nov 15, 2022 ... and the Company Secretary have also given everything in detail in the annual report. I don't want to ask many questions. I will ask only one ...",2023-01-03,2023-01-03,assets.ctfassets.net,13
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Clorox Releases its FY23 Integrated Annual Report Highlighting ...,https://s21.q4cdn.com/507168367/files/doc_news/Clorox-Releases-its-FY23-Integrated-Annual-Report-Highlighting-Progress-Against-its-IGNITE-Strategy-and-ESG-Goals-2023.pdf,"Oct 6, 2023 ... 6, 2023 /PRNewswire/ -- The Clorox Company ... fiscal year 2023 integrated annual report, ... Procter & Gamble Company's interest in the ...",2023-10-06,2023-10-06,s21.q4cdn.com,1
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,COTY Annual Report 2023_COVER _FINAL_LM.indd,https://s23.q4cdn.com/980953510/files/doc_financials/2023/ar/coty-annual-report-2023_f.pdf,"Sep 30, 2023 ... ... 2023, none of the Company's directors or Section 16 reporting ... Procter & Gamble Company, Coty Inc., ... Company's Annual Report on Form 10-K.",2023-09-19,2023-09-21,s23.q4cdn.com,2
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,PALM GRIEVANCE TRACKER,https://s1.q4cdn.com/695946674/files/doc_downloads/esg/2021/PG_ESG_Palm_Oils_Grievance_Tracker_FINAL2.pdf,"company part of RGE. ... Phase 3 - Remediate (Monitor +. Report). P&G PALM GRIEVANCE TRACKER. AUGUST 2023 ... program with ELEVATE, an independent sustainability ...",2023-09-12,2023-09-12,s1.q4cdn.com,3
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Proxy Statement,https://s1.q4cdn.com/695946674/files/doc_financials/2023/ar/2023-Bookmarked-Proxy.pdf,"Aug 25, 2023 ... Shareholders request that, beginning in 2024, The Procter & Gamble Company report annually to shareholders on the nature and extent to which ...",2023-08-21,2023-08-22,s1.q4cdn.com,4
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,P&G 2023 Annual Report,https://s1.q4cdn.com/695946674/files/doc_financials/2023/ar/2023_annual_report.pdf,"Aug 4, 2023 ... Brand names referenced in this Annual Report are trademarks of The Procter & Gamble Company or one of its subsidiaries. All other brand ...",2023-08-14,2023-11-17,s1.q4cdn.com,5
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,2023 Proxy Statement,https://s21.q4cdn.com/665674268/files/doc_financials/2023/ar/419402-1-_11_FedEx-Proxy_WR.pdf,"Aug 10, 2023 ... company's annual ESG Report; and. ¹ Reviews ... Our 2023 ESG Report and other sustainability ... The Procter & Gamble Company. Charter ...",2023-08-07,2023-08-07,s21.q4cdn.com,6
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,UNITED STATES SECURITIES AND EXCHANGE COMMISSION,https://s1.q4cdn.com/695946674/files/doc_financials/2023/ar/f3672cf9-5f0c-4352-aa0f-044f80466073.pdf,"Aug 4, 2023 ... We have audited the internal control over financial reporting of The Procter & Gamble Company ... Company and our report dated August 4, 2023 ...",2023-08-04,2023-08-04,s1.q4cdn.com,7
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,p&g announces fourth quarter and fiscal year 2023 results,https://s1.q4cdn.com/695946674/files/doc_news/2023/07/FY2223-Q4-AMJ-8-K-FINAL.pdf,"Jul 28, 2023 ... “The team met or exceeded our going-in plans for sales, earnings, and cash in a difficult operating environment and despite significant cost ...",2023-07-27,2023-07-27,s1.q4cdn.com,8
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,ESG 2023,https://s1.q4cdn.com/695946674/files/doc_downloads/esg/2023/ESG-Investor-Roadshow-Meetings-Final-Web.pdf,"Jul 18, 2023 ... • P&G demand creation, innovate with ... • Rigorous Director selection process targeted to Company priorities ... environmental sustainability, ...",2023-07-18,2023-07-18,s1.q4cdn.com,9
Procter & Gamble Co. Sustainability Report 2023 filetype:pdf site:q4cdn.com,Building a Sustainable Future Together,https://s1.q4cdn.com/695946674/files/doc_downloads/esg/PG-ESG-FOREST-POSITIVE-PALM-SOURCING-POLICY.pdf,"... annual. P&G Citizenship Report. ... 2023, has been issued by P&G's Chief Sustainability Officer and reviewed by P&G's ESG Executive Council and Company leadership ...",2023-05-25,2023-05-25,s1.q4cdn.com,10
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,DEC 2023 Sustainability Report,https://d1io3yog0oux5.cloudfront.net/_c277d9621a899a625fccd1dc1c6c2f70/dgoc/db/604/5962/sustainability_report/DEC+2023+Sustainability+Report+%28Web+Res%29.pdf,"Dec 31, 2023 ... Diversified Energy Company PLC (“Diversified” or the. “Company”) is proud to present our 2023 Sustainability. Report (the “Report”) which ...",2024-04-03,2024-04-03,d1io3yog0oux5.cloudfront.net,1
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,FORM 10-K NVIDIA CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001045810/1cbe8fe7-e08a-46e3-8dcc-b429fc06c1a4.pdf,"Feb 21, 2024 ... More information can be found on our website and in our annual Sustainability Report. ... In May 2023, we published metrics related to our ...",2024-02-21,2024-02-21,d18rn0p25nwr6d.cloudfront.net,2
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,EQT CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0000033213/190f9550-ada7-4bb1-b983-9ea52f4a4ed1.pdf,"Feb 14, 2024 ... ... Company Accounting Oversight Board (United States) (PCAOB), the Company's internal control over financial reporting as of December 31, 2023 ...",2024-02-14,2024-02-14,d18rn0p25nwr6d.cloudfront.net,3
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001907982/20fb3cad-4b0e-4555-bcbb-0123e475fffa.pdf,"Nov 9, 2023 ... In connection with the Quarterly Report of D-Wave Quantum Inc. (the “Company”) on Form 10-Q for the period ended September 30, 2023 as filed ...",2023-11-09,2023-11-09,d18rn0p25nwr6d.cloudfront.net,4
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,SUSTAINABILITY REPORT 2023,https://d1io3yog0oux5.cloudfront.net/_803c9b980795f06ae9decac7dd9f2fb6/propetroservices/files/pages/sustainability/2023-sustainability-report/PUMP_Sustainability_Report.pdf,"Beginning in 2021, ESG metrics have been included as components of our Amended and. Restated ProPetro Holding Corp. Executive. Incentive Bonus Plan (the “Annual ...",2023-10-25,2023-10-26,d1io3yog0oux5.cloudfront.net,5
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"September 9, 2023",https://d2pgu9s4sfmw1s.cloudfront.net/UAM/Prod/Done/a06Hu00001gHN6tIAG/2fbe9cf5-ee9e-4d41-9096-2e104d55acb0?response-content-disposition=inline%3Bfilename*%3DUTF-8%27%27episode.pdf&Expires=2018272996&Key-Pair-Id=APKAJKRNIMMSNYXST6UA&Signature=b5PxY-4dnlttm7UWEcps3bmSzCd1ESS3F7Tn5rybEIT~nuBKv6ySqL8nZKDRJdqEWDuYPqRZF3mOuWpTtSP3DTktLCfuCe660xqo0kwlVjjbe4tc2bXtGpuTLSbz3vlNZjafIuTTP3VTlVjeadCr2j~vZpaBIjYZ11OuWp56e9q4WnND9qUxWp3PXdnyWdpZoDn1Aof6mout7xTzDD-~lso10nIPdfxFHQU~nXy62OwwjquoR6Jn2FObnaHByHr2UpEVaouYan6Irtfx-GzpQM-0IRJeVFKGQ1IFgLxVhtukEp4uEedy1ku4JB1jCvUSJyajvJsSbPbMmjWsl5IgVQ__,"Sep 9, 2023 ... latest environmental report revealed a 34% increase in ... of the quantum world, opening up new frontiers in ... © 2023 Intel Corporation.",2023-09-13,2023-09-13,d2pgu9s4sfmw1s.cloudfront.net,6
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"Q1 2024 Quantum Corp Earnings Call on August 08, 2023 / 1:00PM",https://d1io3yog0oux5.cloudfront.net/_3083fefe23fb5738ded28d89577f5060/quantum/db/1110/10256/earnings_call_transcript/QMCO-1Q+2024+Ernings+Call+Transcript+-+Final.pdf,"Aug 8, 2023 ... ... environment will not be as robust as in prior years. ... REPORTING OF THE SUBSTANCE OF THE CONFERENCE CALLS. ... Quantum Corp Earnings Call.",2023-08-10,2023-08-10,d1io3yog0oux5.cloudfront.net,7
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,QUANTUMSCAPE CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001811414/d77cf8fd-03ce-4fa5-a09c-bcb4e8d2e6c7.pdf,"Jul 28, 2023 ... Financial Statements. QuantumScape Corporation. Condensed Consolidated Balance Sheets (Unaudited). (In Thousands, Except per Share Amounts).",2023-07-28,2023-07-28,d18rn0p25nwr6d.cloudfront.net,8
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Template Instructions,https://d1io3yog0oux5.cloudfront.net/_8db789e0700ba6c03fa36a905fcaddfd/quantum/files/pages/quantum/db/1149/description/Quantum_FY2023_ESG_Report.pdf,© 2023 Quantum Corporation. We protect the data ... Notes. Unless indicated otherwise in this report: • We ... Sustainable Development Goals Quantum directly.,2023-07-01,2023-07-24,d1io3yog0oux5.cloudfront.net,9
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,"Q4 2023 Quantum Corp Earnings Call on June 06, 2023 / 1:00PM",https://d1io3yog0oux5.cloudfront.net/_3083fefe23fb5738ded28d89577f5060/quantum/db/1110/10241/earnings_call_transcript/QMCO-4Q+FY2023+Earnings+Call+Transcript+%28June+2023%29.pdf,"Jun 6, 2023 ... ... environment perspective? If you look at the ... REPORTING OF THE SUBSTANCE OF THE CONFERENCE CALLS. ... 2023 Quantum Corp Earnings Call.",2023-06-09,2023-06-09,d1io3yog0oux5.cloudfront.net,10
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Quantum Reports Fourth Quarter and Fiscal 2023 Results,https://d1io3yog0oux5.cloudfront.net/_3083fefe23fb5738ded28d89577f5060/quantum/news/2023-06-06_Quantum_Reports_Fourth_Quarter_and_Fiscal_2023_167.pdf,"Jun 6, 2023 ... Fourth Quarter Fiscal 2023 Financial Summary. Revenue increased 11% year-over-year to $105.3 million. GAAP net loss was $13.6 million, ...",2023-06-06,,d1io3yog0oux5.cloudfront.net,11
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Global Metals & Mining Direct Lithium Extraction A potential game ...,https://d1e00ek4ebabms.cloudfront.net/production/uploaded-files/Lithium_redacted-5c724b64-a6a2-4863-9ccb-ddcd92b56ed8.pdf,Note: The following is a redacted version of the original report published 27 April 2023 [35 pgs]. ... Quantum is Goldman Sachs' proprietary ... company or companies referred to in this ...,2023-04-27,2023-05-03,d1e00ek4ebabms.cloudfront.net,12
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,TESCO Annual Report & Financial Statements 2023,https://dq06ugkuram52.cloudfront.net/files/15566003/41726504.pdf,"May 10, 2023 ... ... quantum of awards, no dividend equivalents added and a constant share price of 238.7p. (b) Between 25 February and 12 April 2023 Ken Murphy ...",2023-04-25,2023-04-25,dq06ugkuram52.cloudfront.net,13
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,D-Wave Quantum Inc. Fiscal Year 2022 Annual Report,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001907982/f4cb22c8-f92d-4c3c-9641-a84534cba7bf.pdf,"Apr 18, 2023 ... ... 2023 Annual Meeting of Shareholders are incorporated by ... to the Company providing the Lender with an IP valuation report, a board-approved ...",2023-04-21,2023-04-21,d18rn0p25nwr6d.cloudfront.net,14
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,UNITED STATES SECURITIES AND EXCHANGE COMMISSION ...,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001664703/ba919b14-a5fd-4ec9-8dd7-7d1b7935b2a3.pdf,"Apr 4, 2023 ... Please note that our 2023 Sustainability Report is not a part of our proxy solicitation materials. Enterprise Risk Management Program.",2023-04-04,2023-04-04,d18rn0p25nwr6d.cloudfront.net,15
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,2022-sustainability-report-doc-en.pdf,https://dq06ugkuram52.cloudfront.net/files/15233385/41185683.pdf,"Mar 16, 2023 ... In 2022, we committed to reaching 30% female representation on the Board of. Directors by the 2023 Annual General. Meeting. Having nominated ...",2023-03-13,2023-03-30,dq06ugkuram52.cloudfront.net,16
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,QUANTUMSCAPE CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001811414/f913ac6b-a5d0-4dfa-b161-410dc63dba7e.pdf,"Feb 28, 2023 ... QuantumScape's lithium-metal solid-state battery technology is being designed to offer greater energy density, faster charging, and enhanced ...",2023-02-28,2023-02-28,d18rn0p25nwr6d.cloudfront.net,17
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,RELX Annual Report and Financial Statements 2022,https://dq06ugkuram52.cloudfront.net/files/15421137/41418735.pdf,"Feb 23, 2023 ... Page 1. 2022 Annual Report including Corporate Responsibility Report and Financial Statements. Annual ... 2023 financial calendar. RELX Annual ...",2023-02-24,2023-02-24,dq06ugkuram52.cloudfront.net,18
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,FORM 10-K NVIDIA CORPORATION,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001045810/4e9abe7b-fdc7-4cd2-8487-dc3a99f30e98.pdf,"Feb 24, 2023 ... Previously, she worked at Quantum Corp ... to meet sustainability disclosure or ESG reporting standards. ... 2023 Proxy Statement under the captions ...",2023-02-24,2023-02-24,d18rn0p25nwr6d.cloudfront.net,19
Quantum Corp. Sustainability Report 2023 filetype:pdf site:cloudfront.net,Quantum Reports First Quarter Fiscal 2023 Results,https://d1io3yog0oux5.cloudfront.net/_76d0c4299147a7619e75b4d10d547331/quantum/news/2022-08-04_Quantum_Reports_First_Quarter_Fiscal_2023_149.pdf,"Aug 4, 2022 ... Quantum Reports First Quarter Fiscal 2023 ... and the Company's position for long-term sustainable growth and profitability. ... SOURCE Quantum Corp ...",2023-02-20,,d1io3yog0oux5.cloudfront.net,20
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,DEF 14A - 07/27/2023 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0001539497-23-001309/0001539497-23-001309.pdf,"Jul 27, 2023 ... ... environmental impact of the proxy process, shareholders will not automatically receive paper copies of our proxy statement and annual report.",2023-07-27,,investors.quantum.com,1
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,10-K - 06/06/2023 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-23-000013/0000709283-23-000013.pdf,"Jun 6, 2023 ... ... Environmental, Social ... control over financial reporting as of March 31, 2023 ... 1) I have reviewed this Annual Report on Form 10-K of Quantum ...",2023-06-06,,investors.quantum.com,2
Quantum Corp. Sustainability Report 2023 filetype:pdf site:investors.quantum.com,SD - 05/31/2023 - Quantum Corporation,https://investors.quantum.com/financial-information/sec-filings/content/0000709283-23-000011/0000709283-23-000011.pdf,"May 31, 2023 ... Date: May 29, 2023. Page ... This conflict minerals report for Quantum Corporation (Quantum ... Guoda Safina High-Tech Environmental Refinery Co., ...",2023-05-31,,investors.quantum.com,3
