query,title,label,url,snippet,creation_date,modified_date
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,SOLVENCY AND FINANCIAL CONDITION REPORT AS OF 31 ...,,https://www.scor.com/download/file?token=def50200001c804760e0deacc997645d0d3e26b27e8af9d050eed8efd3d7b8cccc0cc7c5cf0dabe526bf89e7caf2950c92868bab0b038a25a9ee74eda43ba857e04bc1c237a1edde02a1b9a4465f6f22e41d743281fd1308053eea7b39658771864ebe192f049f0882db468ed3b0bf54cf772e0e5ae595cdb52947d50ca687b346fffaa533,"Dec 31, 2023 ... â–« Solvency and Financial Condition Report for SCOR Group and SCOR SE as of December 31, 2023 (further referred to as SCOR Group SFCR) andÂ ...",2024-04-05,2024-04-05
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,STRIVING FOR SUSTAINABLE AND SOCIALLY RESPONSIBLE ...,,https://www.scor.com/sites/default/files/scor_esg_2018_en.pdf,"Dec 1, 2018 ... ESG REPORT SCOR 2018. ESG REPORT SCOR 2018 ... SCOR's environmental and social commitment has also ... wholly owned subsidiary of SCOR SE, SCOR IPÂ ...",2019-03-20,2019-03-20
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Press Release January 2023 P&C Renewal Results SCOR ...,,https://www.scor.com/en/download/file?token=def50200b371d6eacd56074dfe831e9532186fd25f998d93e6431115f174043a54816809034f3f07cb1e2699f1aba118fc3442ff1c1a50e8777b915612414c6587ff71ae9b313bb68ca2e11c6f5d155f0413f36efe6bc0fff9edf09703c84cae06570adc3d5d530ea65efbf361a6d1da03e83a865ec2269c7a016d782ac5ac6ffbb2dde7d9,"Feb 7, 2023 ... The Group is actively preparing the upcoming April, June and July 2023 renewals in a positive market environment. January 2023 P&C ReinsuranceÂ ...",2023-02-06,2023-02-06
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Solvency and Financial Condition Report | SCOR,,https://www.scor.com/en/download/file?token=def502008756103515808e028fff26f95af5637574f5583e29a37244181b10b2783667af0bf7e8216c37dd92ec8c50835a49805b4b8de906139e62f02b7959aa8a11a3bb06a04af8bb30f3eab21bc32c37c5b1e67490027b1a67c815c23050c709a660d006f1d760b01aeca9d7914d3e986085d602b736904c4d1d7f846e156df0cd0deffa,"May 6, 2022 ... 2023 to September 21, 2026. The total number ... corporate financial statements of SCOR SE â€“ 1. ... referred to as â€œsustainability risksâ€. WhereÂ ...",2022-04-21,2022-04-22
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Internal Regulations of the Board of Directors of SCOR SE,,https://www.scor.com/en/download/file?token=def502006cc6b16c06efb9174fba5282069854ac0627bfe04553e2e689654022ad2db30c339e7640c4b873365ba6b85ea3311e62cbce0878b9545bb3410c1a333248962994d006257ce099694fca5d54e263cc456805f9b048e3ac530a7d13c690a588cc3a2cd57e8530b4f47d7f5167744ac6f43bf698b2dec7ac5dc5e616598c92ad47dd,The board of directors shall indicate in the annual report a summary statement of securities transactions and of the number of shares in the Company held byÂ ...,2024-02-05,2024-02-05
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,SOLVENCY AND FINANCIAL CONDITION REPORT AS OF 31 ...,,https://www.scor.com/en/download/file?token=def50200d38552a160d494a416a76b48f05ed8ffd1d05cf0b30d1233f18c9f363b3d1cdc2050858872daec8dc29abc1a1a8b132f6154afd8a6a41719dc06f07596a18e13b51fccf62c27b8ce538c51b4b8db258b64fc4bc39ac7c17b28240eef6689c5ad06cb02ebecfb44e6c1d8c0651b17ccb69ff297e3a5873c1652912a70c9556a213d,"Jan 1, 2022 ... ... Report of SCOR Group and SCOR SE, Section B.1.3 for further details in respect of the governance of the Group and SCOR SE. B.1.3.1Â ...",2022-04-07,2022-04-07
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Press release,,https://www.scor.com/en/download/file?token=def5020027cdb4571a2b66b3fbe07ce07f055a708276d8c1767234cf72729cb76428820e66cfde725c2846ca46404b5711f1d58ee77075f9ad03725eb2471a9d78518f08257c6aeccbc8fa2bae0086d97576698e2cc834485d45cbb3597e7555ffae186c67d04535483f1c43e16dff018a9654cc174045e3a6534e680744502d466de34993,"May 17, 2024 ... 2023). Investments regular income yield of 3.5% in Q1 2024 (+0.7pts compared to Q1 2023). SCOR SE's Board of Directors met on 16 May 2024Â ...",2024-05-16,2024-05-16
Scor SE Sustainability Report 2023 filetype:pdf site:scor.com,Information relating to the financial conditions of the departure of ...,,https://www.scor.com/en/download/file?token=def502005dc00b217a91b1b2afac2b2ecf0e69518cf808372d0282fb9bdd11bd46a5d60ef302ee4a36bdd6966e57c3de349e54c80a718e07979549998234584172e2c9c4f87a0d34789b65f48f907c2372e5b3c5f278b1186afc4babd8733f76ad4e85dc2f7924e114e1ed90f244ef0a22782fab092f4bab3c7b0432c8b2e0fbe6b260689b,"Jan 30, 2023 ... ... 2023, the Board of Directors of SCOR SE announced that Laurent. Rousseau had stepped down as Chief Executive Officer and Director of SCOR SE.",2023-01-30,2023-01-30
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Report 2023 02,,https://www.calbee.co.jp/en/ir/pdf/2023/CalbeeReport2023_en.pdf,"In 2020, the Calbee Group set five materiality themes covering important topics in sustainability management. ... Corporate Governance. SECTION 4. Data. CalbeeÂ ...",2023-10-23,2023-10-23
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Group Integrated Report,,https://www.calbee.co.jp/en/ir/pdf/2022/CalbeeReport2022_en.pdf,Calbee Report 2022. Page 62. 61. 5. Data. Data. 5. 2. V alue Creation at the Calbee Group. 1. The Calbee Group. 's Goals. 3. Sustainability. 4. Corporate Go v.,2022-10-19,2022-10-19
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Report 2019,,https://www.calbee.co.jp/en/ir/pdf/2019/CalbeeReport2019_s_en.pdf,"Established Matsuo Food Processing. Co., Ltd., Calbee, Inc. ... Group's sustainable growth as an outside director. ... Corporate Data (As of March 31, 2019). KonanÂ ...",2019-09-24,2019-09-26
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Untitled,1.0,https://www.calbee.co.jp/sustainability/en/esg-data/pdf/Eng_2023.pdf,"Nov 20, 2023 ... Electricity derived from renewable ... 2023. However, for overseas subsidiaries ... reporting procedures for factories (Scope1,2)"", ""Calbee Group.",2023-07-25,2024-01-31
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Corporate Governance,,https://www.calbee.co.jp/en/ir/pdf/2022/CalbeeReport2022_46-56_en.pdf,Calbee Report 2022. Corporate Governance. SECTION4. Page 2. 47. 5. Data. Corporate Go vernance. 4. 2. V alue Creation at the Calbee Group. 1. The Calbee Group.,2022-10-19,2022-10-19
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Over 40% Over 20%,,https://www.calbee.co.jp/en/ir/pdf/2019/CalbeeReport2019_14-25_en.pdf,Creating the future of food. Calbee Report 2019. 14. Calbee Report 2019. 15. Data Section. Management Base. Sustainability. Vision and Gro wth Strategy. CEOÂ ...,2019-09-24,2019-09-26
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Value Creation at the Calbee Group,,https://www.calbee.co.jp/en/ir/pdf/2022/CalbeeReport2022_14-29_en.pdf,The business environment facing Calbee Group is ... Calbee Report 2022. Page 14. Investment for sustainable growth ... 2023. We believe that opportu- nities forÂ ...,2022-10-19,2022-10-19
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Group Financial Results,,https://www.calbee.co.jp/en/ir/pdf/2019/Calbee_FY2019_results_presentation.pdf,"May 15, 2019 ... Achieve corporate sustainability. 46. Page 48 ... 2013 2014 2015 2016 2017 2018 2019 2020 2021 2022 2023 ... The fiscal year ended March 31, 2019 isÂ ...",2019-05-16,2019-05-16
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp","Calbee, Inc.",,https://www.calbee.co.jp/en/ir/pdf/2022/73_Notice.pdf,"May 31, 2022 ... You are cordially invited to attend the 73rd Annual General Meeting of Shareholders of Calbee, Inc. ... Non-consolidated Financial Statements forÂ ...",2022-05-17,2022-05-17
"Calbee, Inc. Sustainability Report 2023 filetype:pdf site:calbee.co.jp",Calbee Group Financial Results,,https://www.calbee.co.jp/en/ir/pdf/2020/Calbee_FY2020_results_presentation.pdf,"May 15, 2020 ... â€»Data is preliminary value of Calbee, Inc. only. 1/31. WHO emergency declaration. 2/27. Requests for national junior and high schools closure.",2020-05-14,2020-05-14
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,NVIDIA Corporate Responsibility Report Fiscal Year 2023,1.0,https://images.nvidia.com/aem-dam/Solutions/documents/FY2023-NVIDIA-Corporate-Responsibility-Report-1.pdf,"All references to â€œNVIDIA,â€ â€œwe,â€ â€œus,â€ â€œourâ€ or the â€œCompanyâ€ mean NVIDIA Corporation and its subsidiaries. We've reported through the Global ReportingÂ ...",2023-07-27,2024-01-12
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,NVIDIA 2022 Corporate Responsibility Report,,https://images.nvidia.com/aem-dam/en-zz/Solutions/csr/FY2022-NVIDIA-Corporate-Responsibility.pdf,"Jul 7, 2022 ... ENVIRONMENTAL INITIATIVES AND PARTNERSHIPS 49. 2022 NVIDIA CORPORATE RESPONSIBILITY REPORT. ACCELERATING CLIMATE ACTION. Climate scientists inÂ ...",2022-07-06,2022-07-06
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,2020 NVIDIA Corporate Social Responsibility Report,,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/FY2020-NVIDIA-CSR-Social-Responsibility.pdf,"Jun 10, 2020 ... See Diversity and Inclusion in the Social section for more FY20 interactions with prospective employees. Page 13. 13. NVIDIA 2020 CSR REPORTÂ ...",2020-07-13,2020-07-13
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,2021 NVIDIA CORPORATE SOCIAL RESPONSIBILITY REPORT,,https://images.nvidia.com/aem-dam/Solutions/documents/FY2021-NVIDIA-CSR-Social-Responsibility.pdf,"Jun 25, 2021 ... Each year we share in our corporate responsibility report the hard work the people of NVIDIA have done to create a more sustainable company andÂ ...",2021-08-11,2021-08-11
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,Corporate Social Responsibility (CSR) Directive | NVIDIA,,https://www.nvidia.com/content/dam/en-zz/Solutions/about-us/documents/nvidia-corporate-responsibility-directive.pdf,"This is reflected in two of our most fundamental commitments: to integrate social, ethical, and environmental principles into all aspects of our company, and toÂ ...",2020-01-30,2020-08-26
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,Report of Independent Accountants To the Board of Directors of ...,,https://images.nvidia.com/aem-dam/Solutions/documents/FY23-PwC-Assurance-Report-Management-Assertion_SIGNED-FINAL.pdf,"May 5, 2023 ... ... 2023, presented in the table below, management of NVIDIA Corporation (NVIDIA) asserts that the GHG emissions metrics are presented inÂ ...",2023-05-05,2023-05-08
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,"Environmental, Health, Safety and Energy (EHS&E) Policy | NVIDIA",,https://www.nvidia.com/content/dam/en-zz/Solutions/about-us/documents/NVIDIA-Environmental-Health-Safety-Energy-Policy.pdf,Last Updated: 19 MAY 2023. Page 1 of 2. Policy Purpose | ... support the use of our products and services in helping to solve important ... We produce.,2023-05-23,2023-05-23
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,Assurance statement: AA1000,,https://www.nvidia.com/content/dam/en-zz/Solutions/documents/2020-05-15-NVIDIA-GHG-Assurance-Statement.pdf,"A list of key stakeholders is published annually in NVIDIA's annual Corporate. Responsibility report. For 2019-2020, NVIDIA identified Communities, Consumers,.",2020-05-31,2020-05-31
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,Welcome to your CDP Climate Change Questionnaire 2021 C0 ...,,https://www.nvidia.com/content/dam/en-zz/Solutions/csr/NVIDIA_Corporation_CDP_Climate_Change_Questionnaire_2021.pdf,"Jul 28, 2021 ... The CSR Leadership. Page 6. NVIDIA Corporation CDP Climate Change Questionnaire 2021 Wednesday, July. 28, 2021. 6 committee provides directionÂ ...",2021-11-16,2021-11-16
Nvidia Corp. Sustainability Report 2023 filetype:pdf site:nvidia.com,C0. Introduction,,https://www.nvidia.com/content/dam/en-zz/Solutions/csr/NVIDIA_Corporation_CDP_Climate_Change_Questionnaire_2022.pdf,"NVIDIA Corporation CDP Climate Change Questionnaire 2022 Wednesday,. November 9, 2022. 1. C0. Introduction. C0.1. (C0.1) Give a general description andÂ ...",2022-11-09,2022-11-09
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",2023 Sustainability Report.,1.0,https://www.triumphgroup.com/files/Sustainability%20Report%20-%202023.pdf,"Jul 20, 2023 ... Triumph Group, Inc., headquartered in Radnor, Pennsylvania, designs, engineers, manufactures, repairs, and overhauls a broad portfolio ofÂ ...",2023-07-15,2023-07-17
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",2022 Sustainability and Annual Report,,https://www.triumphgroup.com/images/investor-relations/Triumph_PoweredbyDiversity.pdf,"Jul 15, 2022 ... About TRIUMPH. Triumph Group, Inc., headquartered in Berwyn, Pennsylvania, designs, engineers, manufactures, repairs, and overhauls a broadÂ ...",2022-06-21,2022-06-21
"Triumph Group, Inc. Sustainability Report 2023 filetype:pdf site:triumphgroup.com",INVESTOR DAY,,https://www.triumphgroup.com/files/TGI%20Investor%20Day%20Presentation%20(Sep%202023).pdf,"Sep 13, 2023 ... ... TRIUMPH's Annual Report on Form 10-K for the fiscal year ... Joined TRIUMPH Group, Inc. President and CEO ... TRIUMPH / Investor Day / Sep 13, 2023Â ...",2023-09-13,2023-09-13
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:investor.aciworldwide.com",ACI Worldwide Publishes 2023 Sustainability Report,,https://investor.aciworldwide.com/node/24686/pdf,"Jan 16, 2024 ... Â© Copyright ACI Worldwide, Inc. 2024. ACI, ACI Worldwide, ACI Payments, Inc., ACI Pay, Speedpay and all ACI product/solution names areÂ ...",2024-01-16,
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:investor.aciworldwide.com",Annual Report,,https://investor.aciworldwide.com/static-files/f2b5f491-1291-480d-aa41-7f0b2a798c49,"Jun 14, 2016 ... 2021 was a transformational year for ACI Worldwide. I am pleased to share that the company delivered the highest organic revenue growth inÂ ...",2022-04-13,2022-04-21
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:investor.aciworldwide.com","ACI WORLDWIDE, INC.",,https://investor.aciworldwide.com/static-files/09ae7656-08c2-4f65-ac25-aced914e391e,"Apr 18, 2022 ... Corporate Social Responsibility and Sustainability ... To be raised at the 2023 annual meeting of ... the footnotes thereto in ACI's annual reportÂ ...",2022-04-18,2022-04-18
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",ACI Worldwide 2023 Sustainability Report,1.0,https://www.aciworldwide.com/wp-content/uploads/2023/01/ACI-SustainabilityReport.pdf,"Our 2022 ESG governance structure has three permanent layers: The Board of Directors, through the Nominating and Corporate. Governance (NCG) Committee, reviewsÂ ...",2024-01-09,2024-02-06
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",ACI Sustainability Report: A Review Of ACI Worldwide's ...,,https://www.aciworldwide.com/wp-content/uploads/2021/04/aci-sustainabilityreport.pdf,"Corporate social responsibility has long been an integral part of our business and corporate culture. Environmental, social and governance (ESG) initiativesÂ ...",2021-05-17,2021-05-17
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",ACI Worldwide Publishes 2023 Sustainability Report,,https://investor.aciworldwide.com/node/24686/pdf,"Jan 16, 2024 ... Â© Copyright ACI Worldwide, Inc. 2024. ACI, ACI Worldwide, ACI Payments, Inc., ACI Pay, Speedpay and all ACI product/solution names areÂ ...",2024-01-16,
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",ACI Worldwide 2022 Sustainability Report,,https://www.aciworldwide.com/wp-content/uploads/2022/01/2022-Sustainability-Report.pdf,"ACI Worldwide is a software company that provides mission- critical, real-time payment solutions to corporations, financial institutions, fintechs andÂ ...",2023-01-31,2024-02-06
"ACI Worldwide, Inc. Sustainability Report 2023 filetype:pdf site:aciworldwide.com",Annual Report,,https://investor.aciworldwide.com/static-files/f2b5f491-1291-480d-aa41-7f0b2a798c49,"Jun 14, 2016 ... 2021 was a transformational year for ACI Worldwide. I am pleased to share that the company delivered the highest organic revenue growth inÂ ...",2022-04-13,2022-04-21
